int(self),self.nb_electrical,self.nb_activeCS_Cparking,self.nb_activeCS_Cparking_fast,self.nb_solar,self.nb_wind,self.avg_statisfied_day,self.monthly_profit,self.monthly_energy_consumption,self.monthly_renew_charge,self.self_consumption,self.self_sufficiency,self.payback_period,self.payback_period_norm,self.metric
0,200,20,10,200,2,1.0,71941407.75214522,43407833.333334215,7449297.585233321,0.9951357480948932,0.1716118270181612,32.66269139597051,0.5443781899328418,1.6816676515473707
1,200,20,10,200,2,0.7463938754230295,73187334.3890395,44331833.33333435,7468420.394845102,0.997690323372758,0.16846631039798185,32.10664822835664,0.535110803805944,1.416277727547359
2,200,20,10,200,2,0.7127481227709747,79628091.055706,49263500.000000924,7468420.394845098,0.9976903233727575,0.15160149796187763,29.509686454195336,0.4918281075699223,1.325857428710399
3,200,20,10,200,2,1.0,60365695.99797432,34518000.000000134,7466091.425723263,0.997379201363893,0.2162955972455888,38.92608146320141,0.6487680243866902,1.8218045021831613
4,200,20,10,200,2,0.9857867535172391,68115909.4878944,40463500.0000007,7458961.357357725,0.9964267107651857,0.18433801716009726,34.49708031010887,0.5749513385018145,1.7082085057471312
5,200,20,10,200,2,0.7220414875522482,68822464.72237298,40989666.666667506,7468420.394845096,0.9976903233727573,0.18220251595552403,34.14292134812372,0.5690486891353953,1.4368521894520627
6,200,20,10,200,2,1.0,75409275.72237326,46033166.66666771,7468420.394845099,0.9976903233727576,0.1622399877228722,31.16062284765898,0.5193437141276497,1.6491357043059476
7,200,20,10,200,2,0.9631499909325637,70127376.38904013,41988833.333334364,7468420.394845095,0.9976903233727572,0.17786682319930092,33.50759890066612,0.5584599816777687,1.6639034311697731
8,200,20,10,200,2,0.8572690458918557,66477539.08547805,39224166.66666724,7449297.585233321,0.9951357480948932,0.18991601908431996,35.34727717550711,0.5891212862584518,1.5983231474177635
9,200,20,10,200,2,0.8963279866926527,72892831.38903952,44106333.33333419,7468420.394845109,0.9976903233727591,0.16932761874360366,32.23636611752368,0.5372727686253946,1.5690628503129302
10,200,20,10,200,4,0.8974735650859113,77666677.80091187,47721666.666667186,7493906.523951746,0.9954068932007403,0.1570336295313449,32.21201254948782,0.536866875824797,1.5599673445357842
11,200,20,10,200,4,0.7464768525410285,72547593.13424593,43802000.00000082,7493906.523951752,0.9954068932007412,0.17108594411103628,34.48494832034656,0.5747491386724427,1.4580947465023002
12,200,20,10,200,4,0.877760756771775,69401667.66183591,41427833.33333402,7471815.842769141,0.9924726136958675,0.18035738877893728,36.048125128493766,0.6008020854748961,1.622848753269821
13,200,20,10,200,4,0.982862546477349,70835678.01878439,42498500.00000076,7489248.585708065,0.9947881846778833,0.17622383344607295,35.31836032312087,0.5886393387186811,1.7124809519528887
14,200,20,10,200,4,0.9731977544439141,70467821.54635137,42229000.00000066,7481493.840743373,0.9937581309177789,0.17716483555715873,35.50272940329793,0.5917121567216321,1.7066417796112732
15,200,20,10,200,4,0.917005570935457,68383847.46757856,40613833.33333387,7493906.52395176,0.9954068932007422,0.1845161096330477,36.58466279169401,0.6097443798615668,1.6743628385034621
16,200,20,10,200,4,1.0,61667742.46757824,35471333.33333362,7493906.523951761,0.9954068932007425,0.21126655864693655,40.569021986094576,0.6761503664349096,1.8451636133524587
17,200,20,10,200,4,0.9491455987377613,68084589.01878402,40392000.0000005,7489248.585708061,0.9947881846778828,0.1854141559147348,36.745466720960486,0.6124244453493415,1.7099013688188907
18,200,20,10,200,4,1.0,71290601.35211761,42846833.33333413,7489248.585708071,0.994788184677884,0.17479118065608734,35.09298494542278,0.584883082423713,1.7247160269485828
19,200,20,10,200,4,0.9884554659095846,72844523.68545097,44036666.66666752,7489248.585708078,0.994788184677885,0.1700684714035561,34.344379967435735,0.5724063327905956,1.6969165758230251
20,200,20,10,200,6,0.9757757247413037,81585797.03959148,50693500.000000566,7512405.74569286,0.9922264451606695,0.14819268240884487,32.52772046477869,0.5421286744129782,1.6364585450813576
21,200,20,10,200,6,0.8645115581711994,68852682.54611857,40932833.333334036,7519392.653058397,0.9931492646265838,0.18370076148466635,38.543160583793444,0.6423860097298907,1.6538581770888232
22,200,20,10,200,6,0.9204611079678444,69922949.54611884,41752333.33333426,7519392.653058391,0.9931492646265832,0.1800951480490086,37.95320445184656,0.632553407530776,1.6970906339378273
23,200,20,10,200,6,0.9728087349367147,63477858.00353616,36954500.000000566,7431973.810086783,0.9816031247164075,0.20111146978275093,41.80670368323022,0.6967783947205036,1.830476305483419
24,200,20,10,200,6,0.948304854135726,66512656.05869858,39139833.33333376,7520188.901267645,0.9932544318069616,0.19213645692412837,39.89917343938235,0.6649862239897059,1.7670002436647345
25,200,20,10,200,6,1.0,78853812.87945041,48590666.66666697,7519392.653058397,0.9931492646265838,0.1547497321788481,33.654682038737405,0.5609113673122901,1.6847111530553687
26,200,20,10,200,6,0.9011541946369838,72544845.38926947,43765333.33333435,7515936.256352969,0.992692749319479,0.1717326405150072,36.58151017842736,0.6096918363071226,1.6482321433561122
27,200,20,10,200,6,0.8527951556662718,74818246.47035515,45507000.000001006,7515342.998382707,0.9926143927627616,0.16514696636523044,35.46995719889668,0.5911659533149447,1.576078682073401
28,200,20,10,200,6,0.9321477074819905,57628047.87945011,32338166.666666627,7519392.653058397,0.9931492646265838,0.23252377695267426,46.05049273144532,0.7675082121907553,1.8856749412348852
29,200,20,10,200,6,0.9089035552756786,70344352.21278498,42075000.00000052,7519392.6530583985,0.9931492646265841,0.17871402621647783,37.72584317746658,0.6287640529577764,1.6806388292066372
30,200,20,10,200,8,0.7911861276372314,65569597.29132472,38379000.00000063,7544878.782165042,0.9909170027897692,0.19658872774603084,42.79117328620875,0.7131862214368125,1.6616433312708687
31,200,20,10,200,8,0.79484222292341,73944975.29132482,44792000.00000099,7544878.782165042,0.9909170027897692,0.16844255184329512,37.94443082773164,0.6324071804621939,1.56200344486024
32,200,20,10,200,8,0.8397676974533925,70789310.39373538,42390333.33333413,7535562.905677677,0.9896934893744126,0.1777660686558461,39.635927859643395,0.6605987976607233,1.6425793500387926
33,200,20,10,200,8,0.9277920551976049,79753627.95799053,49239666.66666724,7544878.782165046,0.9909170027897698,0.15322765755586537,35.18084470687564,0.5863474117812607,1.636721593023558
34,200,20,10,200,8,0.3825297911649641,83594138.6246548,52180333.33333366,7544878.782165043,0.9909170027897695,0.14459238376204947,33.56455423984084,0.5594092373306806,1.0576129355052843
35,200,20,10,200,8,0.8852667274329161,66800351.060401976,39336000.00000066,7535562.90567768,0.9896934893744129,0.1915691200345117,42.00277327080137,0.7000462211800228,1.7385682446405482
36,200,20,10,200,8,1.0,69347893.1478845,41316000.00000073,7516852.357840788,0.9872361139124088,0.1819356268235225,40.4597727867035,0.6743295464450584,1.8198780479038765
